STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_em,Employment indicator,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2019,,77.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2020,,77.0,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2021,,78.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2022,,79.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2023,,79.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2024,,80.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2025,,80.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2009,,76.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2010,,76.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2011,,76.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2012,,76.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2013,,76.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2014,,76.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2015,,76.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2016,,77.2,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2017,,77.5,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2018,,77.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2019,,78.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2020,,78.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2021,,79.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2022,,80.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2023,,80.9,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2024,,81.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2025,,81.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2009,,68.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2010,,68.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2011,,68.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2012,,69.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2013,,70.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2014,,70.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2015,,71.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2016,,71.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2017,,72.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2018,,72.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2019,,72.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2020,,71.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2021,,73.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2022,,74.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2023,,74.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2024,,75.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (2023-2025),2025,,75.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2009,,68.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2010,,68.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2011,,68.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2012,,69.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2013,,70.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2014,,70.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2015,,71.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2016,,71.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2017,,72.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2018,,72.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2019,,72.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2020,,71.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2021,,73.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2022,,74.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2023,,74.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2024,,75.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA21,Euro area – 21 countries (from 2026),2025,,75.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2009,,77.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2010,,78.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2011,,77.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2012,,78.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2013,,77.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2014,,77.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2015,,78.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2016,,78.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2017,,81.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2018,,80.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2019,,81.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2020,,82.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EE,Estonia,2021,,82.0,,,,,
